"Product","Blackbox flight data recorder by Nicholas Sherlock"
264,6182798,1,0,-4,0,0,0,0,1,0,0,0,1,1,-1,1000,0,0,0,0,378,133,754,0,1,2,0,4,-2,81,-133,2059,0,0,0,0,0,0,0,0,176,158,164,175,127,119,91,115,1,0,0,1,1,-0.06608943985121869,-0.037993392006272546,0.000015415734077706134,1,1,-4,0,0,0,0,0,-1,-2
268,6183804,1,0,-3,0,0,0,0,0,0,0,0,1,1,-1,1000,0,0,0,0,378,133,754,0,0,0,-1,-1,-4,78,-122,2056,0,0,0,0,0,0,0,0,168,158,161,172,133,119,99,114,1,0,0,1,1,-0.06598367073374331,-0.03799122892217213,0.00001541788930747856,1,0,-3,0,0,0,0,0,0,0
272,6184814,1,-1,-1,0,0,0,0,0,0,0,0,1,1,-1,1000,0,0,0,0,378,133,754,0,1,-2,4,2,-8,77,-115,2055,0,0,0,0,0,0,0,0,158,160,158,166,133,121,103,115,1,0,0,1,1,-0.06582821859951503,-0.03796709154222187,0.000051786114509511094,1,-1,-1,0,0,0,0,0,-1,2
276,6185818,-2,-1,1,0,0,0,-4,-2,0,0,0,0,1,-1,1000,0,0,0,0,378,133,754,2,1,-4,4,0,-7,73,-105,2052,0,0,0,0,0,0,0,0,176,196,158,166,144,123,112,116,1,0,0,1,1,-0.06556969291352634,-0.03791753537216545,0.00012292829901827673,-6,-3,1,0,0,0,0,-2,-1,4
280,6186871,-3,0,4,0,0,0,-6,0,0,0,0,0,1,-1,1000,0,0,0,0,378,133,754,2,0,-5,4,1,-5,68,-109,2048,0,0,0,0,0,0,0,0,190,206,171,158,147,128,122,119,1,0,0,1,1,-0.06534621985978709,-0.03785273174042482,0.00021468770688670702,-9,0,4,0,0,0,0,-2,0,5
284,6187877,-3,-1,5,0,0,0,-6,-1,0,0,0,0,1,-1,1000,0,0,0,0,378,133,754,3,1,-5,3,1,-1,67,-113,2046,0,0,0,0,0,0,0,0,189,214,172,158,153,135,120,121,1,0,0,1,1,-0.06514224605208022,-0.03776558612104935,0.00030349700449772143,-9,-2,5,0,0,0,0,-3,-1,5
288,6188884,-2,0,5,0,0,0,-4,0,0,0,0,0,1,-1,1000,0,0,0,0,378,133,754,2,0,-4,0,0,1,69,-124,2045,0,0,0,0,0,0,0,0,184,203,181,158,157,136,124,126,1,0,0,1,1,-0.06503887125549081,-0.03771093733948288,0.00037369855330471324,-6,0,5,0,0,0,0,-2,0,4
292,6189890,-3,0,5,0,0,0,-3,1,0,0,0,1,1,-1,1000,0,0,0,0,378,133,754,2,0,-3,-2,-1,2,71,-136,2043,0,0,0,0,0,0,0,0,189,201,184,158,171,145,123,126,1,0,0,1,1,-0.06502269510417141,-0.037670889678596185,0.0004262981667677579,-6,1,5,0,0,0,0,-2,0,3
296,6190897,-2,1,4,0,0,0,-1,3,0,0,0,1,1,-1,1000,0,0,0,0,378,133,754,2,0,-1,-1,-2,2,71,-146,2042,0,0,0,0,0,0,0,0,186,184,188,158,181,146,125,134,1,0,0,1,1,-0.0650767588109437,-0.03762978704539456,0.00044384868389268917,-3,4,4,0,0,0,0,-2,0,1
300,6191902,0,2,2,0,0,0,2,4,0,0,0,1,1,-1,1000,0,0,0,0,378,133,754,1,-1,0,1,-1,3,70,-154,2040,0,0,0,0,0,0,0,0,174,159,189,158,197,158,130,136,1,0,0,1,1,-0.0652020878185619,-0.03759950675604022,0.0004427048458239824,2,6,2,0,0,0,0,-1,1,0
304,6192961,2,2,0,0,0,0,6,4,0,0,0,1,1,-1,1000,0,0,0,0,378,133,754,-1,-1,1,-2,-1,2,69,-160,2043,0,0,0,0,0,0,0,0,181,158,212,185,202,169,138,144,1,0,0,1,1,-0.0653990152952598,-0.037562410347855985,0.0004230363166799478,8,6,0,0,0,0,0,1,1,-1
308,6193967,1,2,-1,0,0,0,7,3,0,0,0,1,2,-2,1000,0,0,0,0,378,133,754,-1,-1,2,0,-1,1,66,-162,2048,0,0,0,0,0,0,0,0,181,158,207,191,227,176,136,153,1,0,0,1,1,-0.06560189867358937,-0.03750336222586624,0.0003868125900314823,8,5,-1,0,0,0,0,1,1,-2
312,6194972,2,3,-3,0,0,0,5,3,0,0,0,1,2,-2,1000,0,1,-1,0,378,133,754,-1,-1,3,0,-1,-1,66,-161,2053,0,0,0,0,0,0,0,0,190,158,206,193,240,196,148,156,1,0,0,1,1,-0.06579182735401144,-0.03744362045340008,0.0003331050943247149,7,6,-3,0,1,-1,0,1,2,-4
316,6195978,2,3,-4,0,0,0,4,2,0,0,0,1,2,-2,1000,0,1,-1,0,380,120,754,-1,-1,4,3,-1,0,69,-157,2055,0,0,0,0,0,0,0,0,192,158,198,196,244,208,155,164,1,0,0,1,1,-0.06595122815802706,-0.037403360332883884,0.00026180977953149664,6,5,-4,0,1,-1,0,1,2,-5
320,6196984,1,3,-5,0,0,0,2,2,0,0,0,1,2,-2,1000,0,1,-1,0,380,120,754,0,-1,3,1,-1,1,71,-155,2058,0,0,0,0,0,0,0,0,197,158,190,190,252,218,162,167,1,0,0,1,1,-0.06607491929359438,-0.037377462589204186,0.000208044619879999,3,5,-5,0,1,-1,0,0,2,-4
324,6197990,0,3,-5,0,0,0,0,1,0,0,0,1,1,-1,1000,0,1,-1,0,380,120,754,0,-1,1,3,1,0,76,-153,2064,0,0,0,0,0,0,0,0,192,158,176,179,259,228,172,187,1,0,0,1,1,-0.06617919133621263,-0.03738481969775464,0.00018934179836449516,0,4,-5,0,1,-1,0,0,2,-2
328,6199048,0,2,-4,0,0,0,-2,-1,0,0,0,1,1,-1,1000,0,1,-1,0,380,120,754,1,-1,0,1,1,-1,82,-148,2068,0,0,0,0,0,0,0,0,182,162,158,166,277,237,177,203,1,0,0,1,1,-0.06622923927004955,-0.03743081171772377,0.00018811200009860585,-2,1,-4,0,1,-1,0,-1,2,-1
332,6200054,-1,2,-2,0,0,0,-4,-1,0,0,0,1,1,-1,1000,0,1,-1,0,380,120,754,1,0,-1,1,1,0,91,-144,2069,0,0,0,0,0,0,0,0,187,177,158,165,286,249,182,208,1,0,0,1,1,-0.06625301033873836,-0.03751423473592662,0.00020563929392380942,-5,1,-2,0,1,-1,0,-1,1,0
336,6201065,-2,1,0,0,0,0,-4,-3,0,0,0,1,1,-1,1000,0,1,-1,0,380,120,754,2,0,-2,0,1,-1,95,-140,2067,0,0,0,0,0,0,0,0,182,189,158,168,302,253,201,215,1,0,0,1,1,-0.06623426814700335,-0.03762178229034975,0.00024087601650535362,-6,-2,0,0,1,-1,0,-2,1,1
340,6202066,-1,0,1,0,0,0,-3,-5,0,0,0,1,1,-1,1000,0,1,-1,0,380,120,754,1,1,-2,-1,1,-1,95,-137,2068,0,0,0,0,0,0,0,0,172,194,158,173,312,260,219,225,1,0,0,1,1,-0.06621463380330883,-0.03770941861799534,0.00027692358883779633,-4,-5,1,0,1,-1,0,-1,0,1
344,6203073,-1,-1,1,0,0,0,-2,-5,0,0,0,1,1,-1,1000,0,1,-1,0,380,120,754,1,1,-1,1,3,-1,91,-137,2071,0,0,0,0,0,0,0,0,164,191,158,175,319,272,225,222,1,0,0,1,1,-0.06619460336955772,-0.03776906296127501,0.0002956374566966957,-3,-6,1,0,1,-1,0,-1,0,0
348,6204080,0,-1,1,0,0,0,0,-5,0,0,0,1,1,-1,1000,0,0,0,0,380,120,754,1,1,-1,2,2,1,86,-135,2071,0,0,0,0,0,0,0,0,158,185,161,181,328,280,240,234,1,0,0,1,1,-0.06616302926282339,-0.037797654959425574,0.00031435158896719884,0,-6,1,0,0,0,0,-1,-1,1
352,6205149,-1,-2,0,0,0,0,0,-5,0,0,0,1,1,-1,1000,0,0,0,0,380,120,754,1,2,0,4,4,1,78,-132,2069,0,0,0,0,0,0,0,0,158,189,159,186,342,296,257,245,1,0,0,1,1,-0.06611476387596071,-0.037758538097576934,0.00031682089471551933,-1,-7,0,0,0,0,0,-1,-2,0
356,6206151,-1,-2,0,0,0,0,0,-5,0,0,0,1,1,-1,1000,0,0,0,0,380,120,754,1,2,0,3,3,0,72,-134,2066,0,0,0,0,0,0,0,0,160,189,158,186,339,316,269,255,1,0,0,1,1,-0.06608125541451812,-0.03768812708088195,0.00031913235504443804,-1,-7,0,0,0,0,0,-1,-2,0
360,6207157,0,-2,-1,0,0,0,1,-3,0,0,0,1,1,-1,1000,0,0,0,0,380,120,754,1,2,1,-2,-1,0,70,-131,2063,0,0,0,0,0,0,0,0,158,175,158,179,337,321,276,266,1,0,0,1,1,-0.06603285961750173,-0.037606866528463845,0.00030391857601141936,1,-5,-1,0,0,0,0,-1,-2,-1
364,6208164,-1,-2,-1,0,0,0,1,-2,0,0,0,1,1,-1,1000,0,0,0,0,380,120,754,1,2,1,1,-1,0,75,-128,2056,0,0,0,0,0,0,0,0,163,177,158,180,341,323,290,273,1,0,0,1,1,-0.0659709569399127,-0.03755685323394893,0.00028868628445088973,0,-4,-1,0,0,0,0,-1,-2,-1
368,6209179,0,-2,-1,0,0,0,0,-1,0,0,0,1,1,-1,1000,0,0,0,0,380,120,754,1,2,1,2,0,0,77,-136,2051,0,0,0,0,0,0,0,0,165,172,158,175,332,328,291,281,1,0,0,1,1,-0.06595680282784128,-0.03751943782576658,0.000273334245215473,0,-3,-1,0,0,0,0,-1,-2,-1
372,6210178,0,0,-2,0,0,0,1,2,0,0,0,1,1,-1,1000,0,0,0,0,380,120,755,1,1,1,-1,-3,2,73,-141,2043,0,0,0,0,0,0,0,0,167,158,164,166,333,323,302,288,1,0,0,1,1,-0.06597379470706358,-0.03747959053172264,0.0002570776773591632,1,2,-2,0,0,0,0,-1,-1,-1
376,6211248,-1,0,-2,0,0,0,-1,3,0,0,0,1,1,-1,1000,0,0,0,0,380,120,755,1,1,1,-2,-4,2,76,-136,2038,0,0,0,0,0,0,0,0,177,160,163,158,327,327,313,304,1,0,0,1,1,-0.06596340052811116,-0.03745670587262232,0.00023966292023835933,-2,3,-2,0,0,0,0,-1,-1,-1
380,6212255,-2,1,-2,0,0,0,-2,4,0,0,0,1,1,-1,1000,0,0,0,0,380,120,755,2,0,0,2,-1,-1,85,-127,2036,0,0,0,0,0,0,0,0,190,166,171,158,337,318,325,292,1,0,0,1,1,-0.06588779708887267,-0.037503350560614136,0.00023965758136768045,-4,5,-2,0,0,0,0,-2,0,0
384,6213265,0,3,-1,0,0,0,1,8,0,0,0,1,1,-1,1000,0,0,0,0,380,120,755,0,-2,0,0,-2,-3,90,-120,2043,0,0,0,0,0,0,0,0,204,158,203,167,330,320,331,288,1,0,0,1,1,-0.06580798604766236,-0.037609514116159086,0.00023732677885135445,1,11,-1,0,0,0,0,0,2,0
388,6214273,-1,3,-1,0,0,0,1,9,0,0,0,-1,1,-2,1000,0,0,0,0,380,120,755,1,-2,0,1,-1,-4,87,-120,2047,0,0,0,0,0,0,0,0,208,158,206,164,327,318,337,286,1,0,0,1,1,-0.0657109870740166,-0.03769692491393762,0.0002350066529617223,0,12,-1,0,0,0,0,-1,2,0
392,6215274,0,4,-1,0,0,0,1,8,0,0,0,-1,1,-2,1000,0,0,-1,0,380,120,755,0,-2,0,0,1,-2,80,-125,2049,0,0,0,0,0,0,0,0,204,158,202,161,336,315,335,295,1,0,0,1,1,-0.06565896914980293,-0.03774508591947688,0.0002327088094942198,1,12,-1,0,0,-1,0,0,2,-1
396,6216280,1,4,-1,0,0,0,3,7,0,0,0,-1,1,-2,1000,0,0,-1,0,380,61,755,-1,-2,-1,-1,1,0,75,-131,2049,0,0,0,0,0,0,0,0,202,158,213,174,339,315,338,296,1,0,0,1,1,-0.06565619632361375,-0.03776757600791923,0.0002479350450803608,4,11,-1,0,0,-1,0,1,2,0
400,6217374,-1,3,0,0,0,0,3,3,0,0,0,-1,1,-2,1000,0,0,-1,0,380,61,755,0,-1,-1,0,2,1,75,-131,2049,0,0,0,0,0,0,0,0,182,158,186,165,333,318,333,288,1,0,0,1,1,-0.06563616517991108,-0.037774232322432856,0.0002657480281786917,2,6,0,0,0,-1,0,0,1,0
404,6218374,-1,1,0,0,0,0,1,-1,0,0,0,1,1,-1,1000,0,0,-1,0,380,61,755,0,0,-1,-1,2,1,75,-140,2051,0,0,0,0,0,0,0,0,160,158,160,161,333,311,342,278,1,0,0,1,1,-0.0656622489166952,-0.037761478772744994,0.00028317547609102434,0,0,0,0,0,-1,0,0,0,0
408,6219381,-1,0,0,0,0,0,0,-4,0,0,0,1,1,-1,1000,0,0,-1,0,380,61,755,0,0,-1,1,1,2,80,-144,2054,0,0,0,0,0,0,0,0,163,177,158,174,343,316,338,288,1,0,0,1,1,-0.06570724335602203,-0.03777392511916141,0.00030072471893038966,-1,-4,0,0,0,-1,0,0,0,0
412,6220387,0,-1,0,0,0,0,0,-6,0,0,0,1,1,-1,1000,0,0,-1,0,380,61,755,0,1,-1,1,0,3,85,-147,2058,0,0,0,0,0,0,0,0,160,186,158,186,336,305,333,285,1,0,0,1,1,-0.06576518087741341,-0.03779333965494514,0.00031941114147304717,0,-7,0,0,0,-1,0,0,-1,0
416,6221397,-1,-1,0,0,0,0,-1,-7,0,0,0,1,1,-1,1000,0,0,-1,0,380,61,755,1,1,0,-1,-1,2,85,-145,2059,0,0,0,0,0,0,0,0,166,196,158,192,334,310,343,283,1,0,0,1,1,-0.065794845300171,-0.037810865780820456,0.0003205711283991164,-2,-8,0,0,0,-1,0,-1,-1,-1
420,6222399,0,-1,-1,0,0,0,0,-6,0,0,0,-1,1,-3,1000,0,0,-1,0,380,61,755,0,1,1,-2,0,0,83,-139,2060,0,0,0,0,0,0,0,0,159,181,158,189,339,311,339,284,1,0,0,1,1,-0.065811710553004,-0.037816834701446686,0.00030425970955505477,0,-7,-1,0,0,-1,0,0,-1,-2
424,6223452,1,-1,-2,0,0,0,1,-4,0,0,0,-1,1,-3,1000,0,0,-1,0,380,61,755,0,1,1,1,0,-3,87,-125,2061,0,0,0,0,0,0,0,0,158,167,158,182,344,303,331,281,1,0,0,1,1,-0.06575890218687024,-0.037841328919674046,0.0002871153507575386,2,-5,-2,0,0,-1,0,0,-1,-2
428,6224454,1,0,-3,0,0,0,2,-1,0,0,0,-1,1,-3,1000,0,0,-1,0,380,61,755,-1,0,1,3,1,-4,94,-113,2062,0,0,0,0,0,0,0,0,165,158,164,178,334,312,340,283,1,0,0,1,1,-0.0656653830605298,-0.03791764093102732,0.0002696474933117088,3,-1,-3,0,0,-1,0,1,0,-2
432,6225461,0,1,-3,0,0,0,2,1,0,0,0,-1,1,-3,1000,0,0,-2,0,380,61,755,0,0,1,0,0,-3,99,-114,2065,0,0,0,0,0,0,0,0,179,158,174,179,331,305,329,284,1,0,0,1,1,-0.06556032661993519,-0.03801623834779644,0.00025209266272252506,2,2,-3,0,0,-2,0,0,0,-3
436,6226466,-1,1,-3,0,0,0,0,3,0,0,0,1,1,-2,1000,0,0,-2,0,380,61,755,0,0,0,-2,-1,-1,96,-121,2068,0,0,0,0,0,0,0,0,187,158,173,170,333,311,326,283,1,0,0,1,1,-0.06548926401567862,-0.03809908940950281,0.00025208970275159004,-1,4,-3,0,0,-2,0,0,0,-2
440,6227473,-1,1,-3,0,0,0,-1,3,0,0,0,1,1,-2,1000,0,0,-2,0,380,61,755,0,0,-1,-1,-1,0,89,-127,2065,0,0,0,0,0,0,0,0,187,158,170,164,326,302,328,283,1,0,0,1,1,-0.06544839095013844,-0.03814863159926403,0.0002696386483407309,-2,4,-3,0,0,-2,0,0,0,-1
444,6228479,-1,1,-2,0,0,0,-1,3,0,0,0,1,1,-2,1000,0,0,-1,0,380,61,755,0,0,-1,2,0,1,88,-132,2060,0,0,0,0,0,0,0,0,182,158,167,159,331,306,321,280,1,0,0,1,1,-0.06543345530933485,-0.03819339948799204,0.0002871715840120359,-2,4,-2,0,0,-1,0,0,0,0
448,6229533,-1,1,-1,0,0,0,-2,2,0,0,0,1,1,-2,1000,0,0,-1,0,380,61,755,1,0,-2,5,1,2,90,-135,2059,0,0,0,0,0,0,0,0,180,166,164,158,330,298,330,275,1,0,0,1,1,-0.06541422383360983,-0.03824816323036448,0.00032391190834246686,-3,3,-1,0,0,-1,0,-1,0,1
452,6230537,-1,1,0,0,0,0,-2,0,0,0,0,0,1,-1,1000,0,0,-1,0,380,61,755,1,0,-2,2,0,2,91,-142,2059,0,0,0,0,0,0,0,0,171,167,159,158,323,303,324,265,1,0,0,1,1,-0.06542869476178197,-0.03830644580079209,0.0003589111034250081,-3,1,0,0,0,-1,0,-1,0,1
456,6231543,-1,0,0,0,0,0,-2,-1,0,0,0,0,1,-1,1000,0,0,-1,0,380,61,755,1,0,-1,0,0,2,85,-149,2058,0,0,0,0,0,0,0,0,167,170,158,162,325,296,334,267,1,0,0,1,1,-0.06547602844447793,-0.03833495777149883,0.0003764477571168712,-3,-1,0,0,0,-1,0,-1,0,0
460,6232550,-1,0,0,0,0,0,-2,-2,0,0,0,0,1,-1,1000,0,0,-1,0,380,61,755,1,0,0,-3,-1,1,81,-149,2055,0,0,0,0,0,0,0,0,168,171,158,165,334,299,325,263,1,0,0,1,1,-0.0655239504884679,-0.038344029768566656,0.0003764508150823076,-3,-2,0,0,0,-1,0,-1,0,-1
464,6233557,-1,1,-1,0,0,0,-1,-1,0,0,0,0,1,-1,1000,0,0,-1,0,380,61,755,1,0,1,-1,-1,-1,81,-142,2052,0,0,0,0,0,0,0,0,170,167,158,163,333,292,328,263,1,0,0,1,1,-0.06554064285077248,-0.03835240938039885,0.0003589018159120272,-2,0,-1,0,0,-1,0,-1,0,-2
468,6234563,-1,1,-2,0,0,0,-1,0,0,0,0,1,1,-2,1000,0,0,-1,0,380,61,755,1,0,2,2,0,-3,83,-132,2051,0,0,0,0,0,0,0,0,170,158,159,162,325,296,321,269,1,0,0,1,1,-0.06551277072594389,-0.03836881879610358,0.0003238350341021601,-2,1,-2,0,0,-1,0,-1,0,-3
472,6235618,0,1,-3,0,0,0,0,1,0,0,0,1,1,-2,1000,0,0,-1,0,378,61,755,1,0,2,2,0,-2,85,-127,2056,0,0,0,0,0,0,0,0,177,158,167,169,333,294,323,267,1,0,0,1,1,-0.06546059928035898,-0.03839298647975995,0.0002870589960295433,0,2,-3,0,0,-1,0,-1,0,-3
476,6236624,0,2,-3,0,0,0,1,2,0,0,0,1,1,-2,1000,0,0,-1,0,378,54,755,1,-1,1,-1,0,-1,83,-130,2060,0,0,0,0,0,0,0,0,184,158,175,171,319,298,313,265,1,0,0,1,1,-0.06542150236467976,-0.03842572994967884,0.00026837596883222403,1,4,-3,0,0,-1,0,-1,1,-2
480,6237630,0,2,-3,0,0,0,1,2,0,0,0,1,1,-2,1000,0,0,-1,0,378,54,755,0,-1,0,-2,-1,0,82,-138,2061,0,0,0,0,0,0,0,0,183,158,178,173,319,290,318,264,1,0,0,1,1,-0.06543466513865474,-0.038454516848493256,0.00026722760177477767,1,4,-3,0,0,-1,0,0,1,-1
484,6238636,1,2,-2,0,0,0,2,2,0,0,0,1,1,-1,1000,0,0,-1,0,378,54,755,0,-1,-1,-2,0,0,85,-145,2062,0,0,0,0,0,0,0,0,177,158,182,177,326,294,315,263,1,0,0,1,1,-0.06547730986839707,-0.038496997303271184,0.0002836122507714478,3,4,-2,0,0,-1,0,0,1,0
488,6239643,1,2,-1,0,0,0,2,1,0,0,0,1,1,-1,1000,0,0,-1,0,378,54,755,0,-1,-1,2,1,1,87,-152,2062,0,0,0,0,0,0,0,0,171,158,179,172,325,288,309,262,1,0,0,1,1,-0.06554967933219254,-0.03854756174218858,0.00030001109650168445,3,3,-1,0,0,-1,0,0,1,0
492,6240649,0,1,0,0,0,0,1,0,0,0,0,1,1,-1,1000,0,0,-1,0,378,54,755,0,0,-2,4,1,0,88,-152,2065,0,0,0,0,0,0,0,0,160,158,166,163,328,284,325,253,1,0,0,1,1,-0.06561930543148632,-0.038585019412730084,0.000335076572631543,1,1,0,0,0,-1,0,0,0,1
496,6241707,0,1,1,0,0,0,0,-1,0,0,0,0,1,-1,1000,0,0,-1,0,378,54,756,0,0,-1,3,1,1,86,-155,2068,0,0,0,0,0,0,0,0,158,164,162,164,338,286,321,264,1,0,0,1,1,-0.06570043939090872,-0.038611707937678444,0.00035351449563858495,0,0,1,0,0,-1,0,0,0,0
500,6242713,-1,0,0,0,0,0,-1,-2,0,0,0,0,1,-1,1000,0,0,-1,0,378,54,756,1,0,0,1,1,3,75,-157,2070,0,0,0,0,0,0,0,0,162,173,158,165,330,292,327,263,1,0,0,1,1,-0.06577151599286211,-0.03858961311334014,0.000353512033679948,-2,-2,0,0,0,-1,0,-1,0,-1
504,6243719,-1,0,0,0,0,0,-2,-3,0,0,0,0,1,-1,1000,0,0,-1,0,378,54,756,1,1,0,-1,0,2,62,-148,2069,0,0,0,0,0,0,0,0,170,182,158,171,319,290,327,254,1,0,0,1,1,-0.06580356658449278,-0.03849583081683362,0.00035466518594784446,-3,-3,0,0,0,-1,0,-1,-1,-1
508,6244726,-1,0,-1,0,0,0,-2,-3,0,0,0,0,1,-1,1000,0,0,0,0,378,54,756,1,1,1,-1,0,-1,58,-131,2068,0,0,0,0,0,0,0,0,174,184,158,172,329,288,321,256,1,0,0,1,1,-0.06576463721373878,-0.03838579954800826,0.0003382695410207859,-3,-3,-1,0,0,0,0,-1,-1,-1
512,6245732,-2,0,-2,0,0,0,-2,-2,0,0,0,-1,1,-1,1000,0,0,0,0,378,54,756,1,1,2,2,-1,-3,60,-120,2071,0,0,0,0,0,0,0,0,179,183,158,172,322,282,319,259,1,0,0,1,1,-0.06568025914849729,-0.03828420354894673,0.0003043548744532387,-4,-2,-2,0,0,0,0,-1,-1,-2
516,6246738,-2,0,-2,0,0,0,-3,-1,0,0,0,-1,1,-1,1000,0,0,0,0,378,54,756,2,1,1,2,0,-2,65,-117,2076,0,0,0,0,0,0,0,0,183,183,158,171,322,286,322,256,1,0,0,1,1,-0.06556524265833653,-0.03820512255086301,0.0002879697345248289,-5,-1,-2,0,0,0,0,-2,-1,-1
520,6247745,-1,0,-2,0,0,0,0,0,0,0,0,-1,1,-1,1000,0,0,0,0,378,54,756,1,0,1,-4,-2,-1,65,-125,2077,0,0,0,0,0,0,0,0,172,164,158,164,322,287,317,247,1,0,0,1,1,-0.06550177881390852,-0.03814426688756327,0.00027041618712964066,-1,0,-2,0,0,0,0,-1,0,-1
524,6248810,-2,1,-2,0,0,0,0,1,0,0,0,-1,1,-1,1000,0,0,0,0,378,54,756,1,0,0,-2,-1,0,64,-137,2075,0,0,0,0,0,0,0,0,172,159,160,158,316,285,311,244,1,0,0,1,1,-0.06548697464806737,-0.0380815862762331,0.00027041573507169403,-2,2,-2,0,0,0,0,-1,0,0
528,6249817,0,1,-1,0,0,0,3,2,0,0,0,0,1,-2,1000,-1,0,0,0,378,54,756,-1,0,-1,-1,-1,1,65,-144,2071,0,0,0,0,0,0,0,0,175,158,182,172,325,292,311,254,1,0,0,1,1,-0.06553687988808095,-0.038025598477409744,0.0002879672688909096,3,3,-1,-1,0,0,0,0,0,1
532,6250822,0,2,0,0,0,0,4,3,0,0,0,0,1,-2,1000,0,0,-1,0,378,54,756,0,-1,-1,2,0,1,68,-149,2072,0,0,0,0,0,0,0,0,176,158,189,173,330,282,300,253,1,0,0,1,1,-0.06558861376313592,-0.03799969236240023,0.00030433442938004873,4,5,0,0,0,-1,0,0,1,0
536,6251829,1,2,0,0,0,0,4,3,0,0,0,0,1,-2,1000,0,0,-1,0,378,54,756,-1,-1,-1,4,0,0,69,-154,2072,0,0,0,0,0,0,0,0,176,158,191,173,333,288,309,250,1,0,0,1,1,-0.0656769776750265,-0.03797828568427966,0.0003207321416027753,5,5,0,0,0,-1,0,1,1,0
540,6252835,0,1,0,0,0,0,3,2,0,0,0,0,1,-2,1000,0,0,-1,0,378,54,756,0,-1,-1,2,0,-1,66,-162,2075,0,0,0,0,0,0,0,0,170,158,180,167,332,280,305,250,1,0,0,1,1,-0.06577768321552281,-0.037944854985540837,0.00033711054948248886,3,3,0,0,0,-1,0,0,1,0
544,6253845,0,1,0,0,0,0,1,1,0,0,0,0,1,-1,1000,0,0,-1,0,378,54,756,0,0,-1,1,-1,1,59,-166,2071,0,0,0,0,0,0,0,0,169,158,169,160,330,284,321,240,1,0,0,1,1,-0.06589366451024284,-0.03786760348078202,0.00035471106584150647,1,2,0,0,0,-1,0,0,0,0
548,6254913,-1,1,-1,0,0,0,-2,0,0,0,0,0,1,-1,1000,0,0,-1,0,378,54,756,1,0,0,1,0,2,54,-156,2068,0,0,0,0,0,0,0,0,172,167,158,158,318,280,325,242,1,0,0,1,1,-0.06595171212387022,-0.03777127877846949,0.00035470924185432295,-3,1,-1,0,0,-1,0,-1,0,-1
552,6255919,-2,1,-1,0,0,0,-3,-1,0,0,0,0,1,-1,1000,0,0,-1,0,380,54,756,1,0,0,3,0,-1,54,-142,2067,0,0,0,0,0,0,0,0,179,177,158,163,325,272,320,250,1,0,0,1,1,-0.06595562794258858,-0.037676634670297256,0.000354707825874101,-5,0,-1,0,0,-1,0,-1,0,-1
556,6256926,-2,1,-1,0,0,0,-4,-1,0,0,0,0,1,-1,1000,0,0,-1,0,380,54,756,2,0,1,0,0,-2,59,-132,2069,0,0,0,0,0,0,0,0,187,184,158,166,320,278,319,249,1,0,0,1,1,-0.06590338891491235,-0.03760136524122991,0.00033715724167482364,-6,0,-1,0,0,-1,0,-2,0,-2
560,6257938,-2,0,-2,0,0,0,-4,-2,0,0,0,0,1,-2,1000,0,0,-1,0,380,54,756,2,0,1,-1,0,-1,63,-128,2070,0,0,0,0,0,0,0,0,189,188,158,170,321,276,316,244,1,0,0,1,1,-0.06583588083071926,-0.03754244051061418,0.0003195198037273528,-6,-2,-2,0,0,-1,0,-2,0,-2
564,6258938,-2,1,-2,0,0,0,-3,-1,0,0,0,0,1,-2,1000,0,0,-1,0,380,54,756,1,0,0,-2,-1,0,67,-128,2069,0,0,0,0,0,0,0,0,183,178,158,166,328,278,319,247,1,0,0,1,1,-0.06578643925217313,-0.03750093169704231,0.0003195194532708001,-5,0,-2,0,0,-1,0,-1,0,-1
568,6259944,-1,1,-2,0,0,0,0,0,0,0,0,0,1,-2,1000,0,0,-1,0,380,54,756,1,0,0,-3,-1,0,72,-133,2067,0,0,0,0,0,0,0,0,168,161,158,164,332,272,318,234,1,0,0,1,1,-0.0657569607008061,-0.0374792383766345,0.00031951924815221133,-1,1,-2,0,0,-1,0,-1,0,-1
572,6261033,0,1,-2,0,0,0,2,1,0,0,0,0,1,-2,1000,0,0,-1,0,380,54,756,0,0,0,-4,-1,0,79,-142,2064,0,0,0,0,0,0,0,0,171,158,175,175,318,280,307,246,1,0,0,1,1,-0.06577990189686156,-0.0374846140336317,0.00031951920699135883,2,2,-2,0,0,-1,0,0,0,-1
576,6262036,2,1,-1,0,0,0,5,1,0,0,0,0,1,-1,1000,0,0,-1,0,380,54,756,-1,0,0,-1,0,0,85,-151,2064,0,0,0,0,0,0,0,0,172,158,193,190,332,277,309,244,1,0,0,1,1,-0.06585363564570199,-0.037512343233915335,0.00031951927989926077,7,2,-1,0,0,-1,0,1,0,-1
580,6263039,3,1,-1,0,0,0,7,1,0,0,0,0,1,-1,1000,0,0,-1,0,380,54,756,-2,0,-1,2,1,0,88,-155,2064,0,0,0,0,0,0,0,0,172,158,206,201,327,273,314,240,1,0,0,1,1,-0.0659580829566229,-0.03755198358230385,0.0003369993265218696,10,2,-1,0,0,-1,0,2,0,0
584,6264045,3,1,-1,0,0,0,7,1,0,0,0,0,1,-1,1000,0,0,-1,0,380,54,756,-2,0,-1,4,2,0,87,-162,2067,0,0,0,0,0,0,0,0,167,158,201,198,323,274,316,231,1,0,0,1,1,-0.06608659757941984,-0.037586903919340754,0.0003545312737065487,10,2,-1,0,0,-1,0,2,0,0
