"Product","Blackbox flight data recorder by Nicholas Sherlock"
58152,28084972,-2,-2,2,-4,-2,11,-17,-31,0,0,0,1,10,-1,1351,0,6,0,351,372,280,749,2,8,-2,14,-8,10,183,-158,1798,1,0,0,38,1,0,0,32767,774,955,734,817,1695,1744,1760,1604,1,0,0,1,1,-0.01110201292204206,-0.02415601662997289,0.10303903939716719,-23,-35,13,0,6,0,35.1,-2,-2,2
58156,28085962,-1,-5,3,-4,-2,11,-12,-30,0,0,0,1,10,-1,1350,0,6,0,350,372,280,750,1,10,-3,-10,28,-13,222,-92,1835,1,0,0,38,1,0,0,32767,758,948,742,828,1681,1744,1744,1613,1,0,0,1,1,-0.011141846246701378,-0.024128770721609915,0.10308851018894405,-17,-37,14,0,6,0,35,-1,-4,3
58160,28086955,-6,-8,3,-5,-2,11,-18,-29,0,0,0,1,10,-1,1350,0,6,0,350,372,280,750,5,11,-3,20,-8,7,198,-179,1868,1,0,0,38,1,0,0,32767,773,973,720,811,1685,1754,1744,1604,1,0,0,1,1,-0.011182963522775091,-0.024063544458498586,0.10313395645616996,-29,-39,14,0,6,0,35,-5,-5,3
58164,28087945,-8,-11,3,-5,-2,11,-23,-32,0,0,0,1,10,-1,1351,0,6,0,351,372,280,750,6,13,-3,-9,29,-1,198,-179,1868,1,0,0,38,1,0,0,32767,777,1000,695,808,1681,1744,1739,1613,1,0,0,1,1,-0.011207044392540139,-0.023964506804135147,0.10317965546322583,-36,-45,14,0,6,0,35.1,-6,-7,3
58168,28088939,-6,-9,3,-5,-2,11,-14,-20,0,0,0,1,10,-1,1351,0,6,0,351,372,280,750,4,12,-2,13,-2,3,48,-323,1820,1,0,0,38,1,0,0,32767,780,953,741,806,1685,1744,1744,1617,1,0,0,1,1,-0.011383595255078717,-0.02376052971349505,0.1032011573480709,-25,-31,14,0,6,0,35.1,-4,-6,2
58172,28089929,-5,-10,2,-5,-2,11,-5,-13,0,0,0,1,10,-1,1350,0,6,0,350,372,280,750,4,13,-1,2,20,3,77,-343,1825,1,0,0,38,1,0,0,32767,773,921,769,813,1671,1760,1714,1613,1,0,0,1,1,-0.011576879164140488,-0.023563786372575717,0.10320440738217851,-15,-25,13,0,6,0,35,-4,-7,1
58176,28090920,-8,-9,2,-5,-2,11,-6,-7,0,0,0,1,10,-1,1350,0,6,0,350,372,280,750,6,12,-1,7,10,-4,13,-379,1793,1,0,0,38,1,0,0,32767,792,914,773,795,1685,1770,1714,1613,1,0,0,1,1,-0.011764983760929763,-0.02333281385493737,0.10320592851153165,-19,-18,13,0,6,0,35,-6,-6,1
58180,28091917,-8,-11,1,-5,-2,11,-8,-7,0,0,0,1,10,-1,1350,0,6,0,350,372,280,750,6,13,-1,5,14,8,82,-280,1838,1,0,0,38,1,0,0,32767,793,920,764,796,1671,1770,1695,1613,1,0,0,1,1,-0.011871040571455757,-0.023138985308234983,0.10321271107802943,-21,-20,12,0,6,0,35,-6,-7,1
58184,28092904,-7,-12,1,-5,-3,11,-2,-11,0,0,0,0,9,-1,1350,0,6,0,350,371,280,751,5,14,-1,10,12,-9,41,-274,1790,1,0,0,38,1,0,0,32767,773,917,768,817,1671,1770,1700,1613,1,0,0,1,1,-0.011990795006597306,-0.022897981353211593,0.10321998431247081,-14,-26,12,0,6,0,35,-5,-8,1
58188,28093896,-9,-8,1,-5,-3,11,-4,3,0,0,0,0,9,-1,1351,0,6,0,351,371,280,751,6,11,-2,6,-1,10,80,-236,1820,1,0,0,38,1,0,0,32767,815,893,795,777,1685,1770,1685,1617,1,0,0,1,1,-0.012061007493971399,-0.022739443965107946,0.10324593360843615,-18,-8,12,0,6,0,35.1,-6,-5,2
58192,28094888,-8,-4,2,-5,-3,11,-4,20,0,0,0,1,8,-1,1351,0,5,0,351,371,280,751,6,8,-2,3,17,-14,80,-236,1820,1,0,0,38,1,0,0,32767,854,855,837,738,1671,1775,1695,1626,1,0,0,1,1,-0.012131163580500577,-0.02263301037692091,0.10327129983909877,-17,13,13,0,5,0,35.1,-6,-3,2
58196,28095879,-7,-1,2,-5,-3,12,0,29,0,-1,0,1,8,-1,1351,0,5,0,351,371,280,751,5,6,-3,8,-4,11,-35,-307,1768,1,0,0,38,1,0,0,32767,865,824,870,726,1667,1786,1709,1617,1,0,0,1,1,-0.01227672431137745,-0.022468729770947177,0.10331031559712844,-12,24,14,0,5,0,35.1,-5,-1,3
58200,28096873,-9,-1,2,-6,-3,12,-2,27,0,-1,0,1,10,-1,1351,0,5,0,351,371,280,751,6,6,-1,15,14,-14,19,-263,1810,1,0,0,38,1,0,0,32767,869,835,859,722,1671,1791,1695,1613,1,0,0,1,1,-0.01236896790806028,-0.0223472638475522,0.10331689117185405,-17,22,14,0,5,0,35.1,-6,-1,1
58204,28097863,-12,1,2,-6,-3,12,-12,21,0,0,0,1,10,-1,1351,0,6,0,351,371,278,751,9,5,-1,13,-2,11,-84,-277,1750,1,0,0,38,1,0,0,32767,886,867,826,706,1685,1802,1695,1604,1,0,0,1,1,-0.012421819403477457,-0.02216064642461013,0.10332279656775611,-30,19,14,0,6,0,35.1,-9,1,1
58208,28098855,-11,-1,1,-6,-3,12,-13,11,0,0,0,1,9,-1,1351,0,6,0,351,371,278,752,8,6,-1,4,9,-10,-30,-219,1760,1,0,0,38,1,0,0,32767,865,888,803,727,1685,1807,1700,1600,1,0,0,1,1,-0.012444135674185588,-0.02200073885161529,0.10333171554652676,-30,7,13,0,6,0,35.1,-8,0,1
58212,28099846,-6,0,1,-6,-3,12,3,6,0,0,0,1,9,-1,1350,0,6,0,350,371,278,752,5,5,-1,-1,-3,6,-30,-219,1760,1,0,0,38,1,0,0,32767,820,853,835,770,1685,1807,1685,1596,1,0,0,1,1,-0.01251841653800658,-0.021858424184930184,0.10334042496812845,-9,3,13,0,6,0,35,-5,1,1
58216,28100840,-6,1,1,-6,-3,12,11,9,0,0,0,1,9,-1,1350,0,5,0,350,371,278,752,4,5,0,12,1,-6,55,-197,1825,1,0,0,38,1,0,0,32767,811,831,855,781,1695,1807,1700,1596,1,0,0,1,1,-0.012591418662281148,-0.02178411245778,0.1033327262604935,-1,7,13,0,5,0,35,-4,0,0
58220,28101834,-5,3,0,-6,-3,12,12,11,0,0,0,1,9,-1,1351,0,5,0,351,371,278,752,4,4,0,-7,2,2,104,-150,1845,1,0,0,38,1,0,0,32767,816,821,865,780,1685,1802,1709,1596,1,0,0,1,1,-0.012625719576333513,-0.021766923287775353,0.10332703156592782,1,11,12,0,5,0,35.1,-4,1,0
58224,28102822,-2,3,0,-6,-3,12,16,10,0,0,0,1,8,-1,1351,0,5,0,351,371,278,752,2,4,0,16,0,-2,276,-153,1912,1,0,0,38,1,0,0,32767,803,811,876,794,1685,1802,1724,1600,1,0,0,1,1,-0.012696595387967583,-0.021889531293059834,0.10332067164531455,8,10,12,0,5,0,35.1,-2,1,0
58228,28103818,3,1,0,-6,-3,12,27,4,0,0,0,1,8,-1,1351,0,5,0,351,371,278,752,-2,4,0,-18,12,-2,270,-90,1879,1,0,0,38,1,0,0,32767,759,794,893,839,1700,1791,1700,1596,1,0,0,1,1,-0.012785360445264269,-0.02200711254710919,0.10331749544955926,24,2,12,0,5,0,35.1,2,1,0
58232,28104805,5,2,0,-6,-3,12,29,4,0,0,0,1,9,-1,1351,0,5,0,351,371,278,752,-3,4,-1,3,-6,1,270,-90,1879,1,0,0,38,1,0,0,32767,752,785,903,845,1695,1786,1709,1583,1,0,0,1,1,-0.012890504611923486,-0.022125383598189104,0.10333156449047376,28,3,12,0,5,0,35.1,3,1,1
58236,28105797,8,1,1,-6,-3,12,29,1,0,0,0,1,9,-1,1351,0,5,0,351,371,278,752,-5,5,-1,-3,19,3,386,-130,1883,1,0,0,38,1,0,0,32767,738,787,902,858,1685,1770,1724,1592,1,0,0,1,1,-0.013062985578331241,-0.02232059639846943,0.10334360853238689,31,-1,13,0,5,0,35.1,5,0,1
58240,28106789,9,0,1,-6,-3,12,27,-4,0,0,0,1,9,-1,1351,0,5,0,351,371,278,752,-6,5,-1,-1,1,-8,452,-162,1867,1,0,0,38,1,0,0,32767,727,800,889,867,1685,1760,1744,1571,1,0,0,1,1,-0.013278837288446936,-0.022569782089117175,0.10335388128631884,30,-7,13,0,5,0,35.1,6,0,1
58244,28107783,10,-3,1,-6,-3,12,20,-11,0,0,0,1,9,-1,1350,0,5,0,350,371,278,752,-6,7,-1,-1,11,9,517,-174,1900,1,0,0,38,1,0,0,32767,719,830,857,872,1685,1744,1729,1592,1,0,0,1,1,-0.013504017762607873,-0.02283633883885185,0.10336393621647488,24,-17,13,0,5,0,35,6,-2,1
58248,28108772,13,-3,1,-6,-3,12,23,-14,0,0,0,1,8,-1,1350,0,5,0,350,371,278,753,-8,7,-1,-24,2,-10,584,-235,1860,1,0,0,38,1,0,0,32767,701,823,863,888,1685,1744,1744,1587,1,0,0,1,1,-0.013813151260804133,-0.023158651180547954,0.10337070735348508,30,-20,13,0,5,0,35,8,-2,1
58252,28109764,10,-3,0,-5,-3,12,13,-8,0,0,0,1,8,-1,1350,0,5,0,350,371,278,753,-7,7,0,15,5,12,585,-199,1885,1,0,0,38,1,0,0,32767,736,835,848,855,1685,1744,1744,1587,1,0,0,1,1,-0.014075618376860223,-0.023480272017539293,0.10336211953224428,18,-14,12,0,5,0,35,7,-2,0
58256,28110756,7,-4,0,-5,-3,12,0,-9,0,0,0,1,9,-1,1350,0,5,0,350,371,278,753,-5,8,0,-6,18,-19,593,-179,1810,1,0,0,38,1,0,0,32767,763,868,814,831,1681,1754,1760,1600,1,0,0,1,1,-0.014287628945025476,-0.02379216312152973,0.1033547691986687,2,-16,12,0,5,0,35,5,-3,0
58260,28111752,5,-4,0,-5,-3,12,-14,-7,0,0,0,1,9,-1,1351,0,5,0,351,371,278,753,-3,8,-1,14,-3,14,573,-183,1817,1,0,0,38,1,0,0,32767,799,894,791,797,1667,1754,1744,1604,1,0,0,1,1,-0.014467759096077957,-0.024086857211946377,0.10336475893101493,-14,-14,12,0,5,0,35.1,3,-3,1
58264,28112739,7,-1,1,-5,-3,12,-8,3,0,0,0,1,10,-2,1351,0,5,-1,351,371,278,753,-4,6,-1,-33,29,-15,573,-183,1817,1,0,0,38,1,0,0,32767,808,858,831,787,1653,1744,1739,1613,1,0,0,1,1,-0.01466438250121645,-0.0244168336099004,0.10337414737601769,-6,-1,13,0,5,-1,35.1,4,-1,0
58268,28113731,5,-1,0,-5,-3,12,-8,5,0,0,0,1,10,-2,1351,0,6,-1,351,369,278,753,-3,6,0,17,-4,21,582,-391,1722,1,0,0,38,1,0,0,32767,818,857,830,780,1653,1754,1744,1613,1,0,0,1,1,-0.01501565322409608,-0.024754838548802352,0.10335602572380864,-8,1,12,0,6,-1,35.1,3,0,-1
58272,28114723,2,-6,-1,-5,-3,12,-13,-10,0,1,0,1,10,-2,1351,0,6,-1,351,369,278,753,-1,10,1,-29,27,-16,555,-330,1822,1,0,0,38,1,0,0,32767,796,905,776,806,1644,1744,1739,1613,1,0,0,1,1,-0.01528111542254946,-0.02499893068398392,0.10332490854245524,-16,-18,11,0,6,-1,35.1,1,-4,-2
58276,28115718,0,-3,-1,-5,-3,12,-18,-8,0,1,0,1,10,-2,1350,0,6,-1,350,369,278,753,1,8,0,31,-4,16,514,-485,1770,1,0,0,38,1,0,0,32767,819,906,771,782,1644,1754,1754,1626,1,0,0,1,1,-0.01563878572797089,-0.025244597150981457,0.10330315664576428,-23,-13,11,0,6,-1,35,-1,-2,-1
58280,28116707,0,-2,-1,-5,-3,12,-16,0,0,1,0,1,9,-1,1350,0,6,-1,350,369,278,754,0,7,-2,-6,22,-14,431,-390,1923,1,0,0,38,1,0,0,32767,831,886,792,767,1644,1760,1754,1630,1,0,0,1,1,-0.015932674249449313,-0.02543747612385058,0.10332080787000564,-21,-4,11,0,6,-1,35,0,-1,1
58284,28117703,-6,-2,0,-5,-3,12,-22,3,0,0,0,1,9,-1,1351,0,6,-1,351,369,278,754,4,7,-1,38,-9,16,320,-485,1907,1,0,0,38,1,0,0,32767,858,907,776,740,1653,1754,1729,1626,1,0,0,1,1,-0.016235153058233493,-0.025538380796104588,0.10331706958837117,-33,-2,12,0,6,-1,35.1,-4,-1,0
58288,28118690,-11,0,0,-5,-3,12,-34,7,0,0,0,1,9,-1,1351,0,6,-1,351,369,278,754,8,6,-2,-15,3,-3,267,-375,2064,1,0,0,38,1,0,0,32767,900,933,755,697,1639,1744,1729,1630,1,0,0,1,1,-0.016376373268898518,-0.025611067872603522,0.10333585764754538,-50,4,12,0,6,-1,35.1,-8,0,1
58292,28119686,-11,6,1,-5,-3,12,-32,24,0,0,0,1,9,-1,1351,0,5,0,351,369,278,754,8,2,-2,19,-3,8,219,-441,2005,1,0,0,38,1,0,0,32767,939,886,805,655,1657,1754,1729,1630,1,0,0,1,1,-0.016570965296041743,-0.02571402406143895,0.103350737920481,-48,27,13,0,5,0,35.1,-8,3,2
58296,28120674,-9,8,2,-6,-3,12,-19,31,0,0,0,1,11,-1,1351,0,6,0,351,369,278,754,7,0,-3,-3,-4,3,219,-441,2005,1,0,0,38,1,0,0,32767,927,842,853,662,1657,1754,1729,1626,1,0,0,1,1,-0.016783146489518248,-0.02585180094180904,0.10338203201209595,-34,36,14,0,6,0,35.1,-7,6,3
58300,28121667,-10,10,3,-6,-3,12,-10,28,0,0,0,1,11,-1,1350,0,6,0,350,369,278,754,7,0,-3,20,17,-13,276,-321,2078,1,0,0,38,1,0,0,32767,907,831,866,675,1685,1744,1729,1604,1,0,0,1,1,-0.016895052732674512,-0.026034518392956733,0.10341937721727312,-26,35,15,0,6,0,35,-7,6,3
58304,28122657,-12,9,4,-6,-3,12,-12,18,0,0,0,1,9,-1,1350,0,6,0,350,369,278,754,9,0,-4,2,-11,6,134,-211,2152,1,0,0,38,1,0,0,32767,894,859,841,683,1685,1754,1729,1579,1,0,0,1,1,-0.01688105171284361,-0.026099420277012505,0.10347971444622761,-30,24,16,0,6,0,35,-9,6,4
58308,28123653,-11,8,5,-6,-3,12,-10,9,0,0,0,1,9,-1,1351,0,6,0,351,369,278,754,8,1,-4,6,25,-16,223,-124,2208,1,0,0,38,1,0,0,32767,867,877,829,709,1700,1744,1744,1583,1,0,0,1,1,-0.0168114337186728,-0.026218531811068087,0.10354481927749237,-27,14,17,0,6,0,35.1,-8,5,4
58312,28124641,-10,3,5,-6,-3,13,-3,-6,0,0,0,1,10,-1,1351,0,6,0,351,369,278,754,8,4,-3,5,-8,9,77,-91,2225,1,0,0,38,1,0,0,32767,817,900,807,759,1695,1754,1739,1571,1,0,0,1,1,-0.01671623174952777,-0.026165788455841534,0.10359502242727192,-19,-6,18,0,6,0,35.1,-8,2,3
58316,28125637,-7,2,4,-6,-2,13,7,-18,0,0,0,1,10,-1,1351,0,6,0,351,369,278,754,5,5,-3,6,23,-18,168,-30,2300,1,0,0,38,1,0,0,32767,767,900,807,811,1700,1744,1729,1596,1,0,0,1,1,-0.016621165034849332,-0.026168106770408185,0.10364872367107214,-6,-18,17,0,6,0,35.1,-5,1,3
58320,28126624,-4,0,4,-6,-2,13,15,-19,0,0,0,1,10,-1,1351,0,6,0,351,369,278,755,4,6,-4,-5,1,5,48,-8,2325,1,0,0,38,1,0,0,32767,741,886,821,837,1685,1744,1739,1596,1,0,0,1,1,-0.016525471736200142,-0.0260555870794965,0.1037208757442496,5,-21,17,0,6,0,35.1,-4,0,4
58324,28127619,-1,-3,5,-6,-2,13,24,-27,0,0,0,1,10,-1,1351,0,6,0,351,369,278,755,1,8,-4,-2,11,-10,176,32,2337,1,0,0,38,1,0,0,32767,695,882,827,881,1685,1754,1754,1583,1,0,0,1,1,-0.016448500167053105,-0.02601222208306859,0.10379574869510577,17,-32,18,0,6,0,35.1,-1,-2,4
58328,28128608,0,-2,4,-6,-3,13,24,-20,0,0,0,1,10,-1,1351,0,6,0,351,369,278,755,1,8,-3,-9,7,-1,104,56,2279,1,0,0,38,1,0,0,32767,709,866,843,867,1695,1760,1739,1596,1,0,0,1,1,-0.016353399711351208,-0.025911832050097002,0.10385421361535752,18,-25,17,0,6,0,35.1,-1,-2,3
58332,28129602,1,-5,4,-6,-3,13,18,-20,0,0,0,1,10,-1,1351,0,6,0,351,369,278,755,0,10,-3,2,11,-4,220,50,2254,1,0,0,38,1,0,0,32767,715,881,826,864,1695,1754,1729,1600,1,0,0,1,1,-0.016280947056983408,-0.02587164277007983,0.103912844296147,13,-28,17,0,6,0,35.1,0,-4,3
58336,28130591,8,-3,3,-6,-3,13,29,-12,0,0,0,1,10,-1,1351,0,6,0,351,369,278,755,-5,8,-2,-20,18,-3,220,50,2254,1,0,0,38,1,0,0,32767,699,828,877,879,1685,1754,1724,1592,1,0,0,1,1,-0.01629525369414859,-0.025866543291205468,0.10395336368213304,31,-18,16,0,6,0,35.1,5,-2,2
58340,28131587,14,-6,3,-6,-3,13,43,-11,0,0,0,1,10,-1,1350,0,6,0,350,369,278,755,-9,10,-2,-18,1,-1,200,-29,2284,1,0,0,38,1,0,0,32767,655,793,907,922,1685,1770,1739,1596,1,0,0,1,1,-0.016443726015037723,-0.025808760316385595,0.10399101225169627,51,-20,16,0,6,0,35,9,-4,2
58344,28132575,19,-3,2,-6,-3,14,53,-8,0,0,0,1,10,-1,1350,0,6,0,350,369,278,755,-13,8,-2,-14,19,-2,138,20,2210,1,0,0,38,1,0,0,32767,637,752,947,942,1681,1770,1744,1596,1,0,0,1,1,-0.01662049181755633,-0.02573780015993177,0.1040303014011208,66,-14,16,0,6,0,35,13,-2,2
58348,28133569,17,-4,2,-6,-3,14,39,1,0,0,0,1,10,-1,1351,0,6,0,351,372,278,755,-11,9,-1,-12,-2,-4,142,-52,2188,1,0,0,38,1,0,0,32767,686,763,935,896,1667,1754,1739,1600,1,0,0,1,1,-0.0168232497993344,-0.025652228853942145,0.10404931092429326,50,-6,16,0,6,0,35.1,11,-3,1
58352,28134559,15,-3,2,-5,-3,14,19,-2,0,0,0,1,11,-1,1351,0,6,0,351,372,278,755,-10,8,-2,-9,7,2,148,32,2146,1,0,0,38,1,0,0,32767,725,811,888,860,1657,1754,1744,1600,1,0,0,1,1,-0.01693913582913227,-0.02559077830007708,0.1040892272283429,29,-8,16,0,6,0,35.1,10,-2,2
58356,28135553,15,0,2,-5,-3,14,9,11,0,0,0,1,11,-1,1351,0,6,0,351,372,278,755,-10,7,-2,-8,-2,-11,147,-18,2120,1,0,0,38,1,0,0,32767,771,801,899,813,1639,1744,1754,1604,1,0,0,1,1,-0.01709674662764398,-0.025545901587404697,0.10412661902527631,19,8,16,0,6,0,35.1,10,-1,2
58360,28136542,11,0,2,-5,-3,14,-4,8,0,0,0,1,11,-1,1351,0,7,0,351,372,278,756,-7,6,-3,10,12,4,147,-18,2120,1,0,0,38,1,0,0,32767,797,836,866,785,1639,1744,1754,1617,1,0,0,1,1,-0.017201094576827867,-0.025519233413633602,0.10418081470019214,2,5,16,0,7,0,35.1,7,1,3
58364,28137536,2,1,2,-5,-3,14,-29,12,0,0,0,1,11,-1,1351,0,7,0,351,372,285,756,-1,6,-2,4,11,-11,152,39,2071,1,0,0,38,1,0,0,32767,869,895,809,712,1630,1754,1754,1639,1,0,0,1,1,-0.017156511367570966,-0.02549691382927478,0.10422057158873876,-32,10,16,0,7,0,35.1,1,1,2
58368,28138526,-5,-3,2,-5,-3,14,-54,-3,0,0,0,1,10,-1,1351,0,7,0,351,372,285,756,4,8,-3,24,6,5,119,21,2087,1,0,0,38,1,0,0,32767,896,989,715,684,1639,1754,1760,1630,1,0,0,1,1,-0.017039726053219195,-0.025413553228192283,0.10427727395295783,-64,-9,16,0,7,0,35.1,-4,-1,3
58372,28139521,-8,0,2,-5,-3,14,-54,1,0,0,0,1,10,-1,1351,0,6,0,351,372,285,756,6,7,-2,-26,3,-11,139,53,2097,1,0,0,38,1,0,0,32767,912,982,723,668,1639,1744,1754,1630,1,0,0,1,1,-0.016862281498931275,-0.02536280829327118,0.10431800690589554,-67,-2,16,0,6,0,35.1,-6,-1,2
58376,28140509,-6,1,2,-5,-3,14,-38,6,0,0,0,1,11,-1,1351,0,6,0,351,372,285,756,5,6,-1,8,-1,9,94,50,2165,1,0,0,38,1,0,0,32767,890,936,766,690,1630,1760,1744,1630,1,0,0,1,1,-0.016705063816313703,-0.025291762609335876,0.10434094332397681,-49,4,16,0,6,0,35.1,-5,0,1
58380,28141503,-7,3,1,-5,-3,14,-24,12,0,0,0,1,11,-1,1350,0,6,0,349,372,285,756,5,5,0,-13,14,-12,159,78,2198,1,0,0,38,1,0,0,32767,880,892,802,698,1639,1744,1739,1626,1,0,0,1,1,-0.016524734247864825,-0.02528963437599069,0.10434747917813514,-36,12,15,0,6,0,34.9,-5,1,0
58384,28142493,-8,0,1,-5,-3,14,-19,5,0,0,0,1,10,-1,1349,0,6,0,349,372,285,756,6,7,0,16,2,6,64,16,2263,1,0,0,38,1,0,0,32767,853,902,787,725,1639,1760,1760,1604,1,0,0,1,1,-0.01637759425270712,-0.02517445029333193,0.1043519377653448,-32,2,15,0,6,0,34.9,-6,-1,0
58388,28143487,-4,-2,1,-6,-3,14,-4,-6,0,0,0,1,10,-1,1350,0,6,0,349,372,285,756,3,8,-1,-12,17,-3,64,16,2263,1,0,0,38,1,0,0,32767,797,893,798,783,1644,1770,1754,1592,1,0,0,1,1,-0.016281825372563435,-0.02504195843547986,0.104374010135178,-14,-11,15,0,6,0,34.9,-3,-2,1
58392,28144476,1,-6,1,-6,-3,14,15,-17,0,0,0,1,11,-1,1350,0,6,0,350,372,285,756,0,10,-1,10,4,2,-177,-114,2303,1,0,0,38,1,0,0,32767,720,878,816,861,1671,1770,1739,1587,1,0,0,1,1,-0.016343776077876283,-0.024678453753930067,0.1043911690585464,10,-26,15,0,6,0,35,0,-4,1
58396,28145472,-1,-7,1,-6,-3,14,16,-22,0,0,0,1,11,-1,1351,0,6,0,351,372,285,756,1,11,-1,-13,10,-13,-167,-135,2382,1,0,0,38,1,0,0,32767,714,891,805,871,1681,1770,1739,1592,1,0,0,1,1,-0.016325890136692844,-0.024487544756982296,0.10441167813576424,9,-32,15,0,6,0,35.1,-1,-5,1
58400,28146460,-1,-6,1,-6,-3,14,9,-15,0,0,0,1,10,-1,1351,0,6,0,351,372,285,756,1,10,-1,2,13,-9,-312,-202,2390,1,0,0,38,1,0,0,32767,740,890,809,844,1681,1770,1739,1600,1,0,0,1,1,-0.016308158335033313,-0.024315410364820905,0.10443173773967196,2,-24,15,0,6,0,35.1,-1,-4,1
58404,28147452,3,-2,2,-6,-3,14,15,1,0,0,0,1,10,-1,1350,0,6,0,350,372,285,756,-2,8,-2,-3,-5,8,-280,-228,2447,1,0,0,38,1,0,0,32767,758,833,866,822,1681,1775,1744,1592,1,0,0,1,1,-0.016341893531493665,-0.024177485397390695,0.10446863475896517,12,-4,16,0,6,0,35,2,-2,2
58408,28148443,6,-2,2,-5,-3,14,23,10,0,0,0,1,11,-1,1350,0,6,0,350,372,285,757,-4,7,-1,-7,23,-16,-333,-253,2468,1,0,0,38,1,0,0,32767,752,795,904,826,1671,1775,1744,1596,1,0,0,1,1,-0.016410614345063808,-0.024056712043071422,0.10448792108058491,24,5,16,0,6,0,35,4,-1,1
58412,28149435,4,-2,1,-5,-3,14,16,8,0,0,0,1,11,-1,1351,0,6,0,351,372,285,757,-3,8,-1,2,-5,10,-333,-253,2468,1,0,0,38,1,0,0,32767,767,816,885,814,1657,1770,1729,1592,1,0,0,1,1,-0.01646208650159596,-0.023918506492031994,0.10450751812059611,15,3,15,0,6,0,35.1,3,-2,1
58416,28150427,5,-5,2,-5,-3,14,11,-4,0,0,0,1,11,-1,1351,0,7,0,351,372,285,757,-3,10,-2,-8,18,-16,-372,-213,2506,1,0,0,38,1,0,0,32767,747,855,847,834,1644,1775,1739,1596,1,0,0,1,1,-0.016513137058571773,-0.02374596523205191,0.1045450103549177,11,-12,16,0,7,0,35.1,3,-3,2
58420,28151423,4,-3,2,-5,-3,15,5,-3,0,0,0,1,11,-1,1350,0,7,0,350,372,285,757,-3,9,-2,-1,-10,10,-398,-271,2493,1,0,0,38,1,0,0,32767,763,859,842,815,1639,1786,1760,1600,1,0,0,1,1,-0.016564405963260198,-0.023590111265076034,0.1045823744819705,4,-9,17,0,7,0,35,3,-2,2
58424,28152412,7,-3,2,-5,-3,15,7,-2,0,0,0,1,11,-1,1350,0,7,0,350,372,285,757,-4,8,-1,-3,12,-7,-364,-207,2557,1,0,0,38,1,0,0,32767,758,849,850,819,1639,1775,1760,1600,1,0,0,1,1,-0.01663299232148843,-0.02345232701444595,0.10460193559448872,9,-8,17,0,7,0,35,4,-1,1
58428,28153407,6,1,1,-5,-3,15,7,12,0,0,0,1,11,-1,1350,0,7,0,350,371,285,757,-4,6,0,-3,1,1,-364,-207,2557,1,0,0,38,1,0,0,32767,792,816,881,786,1639,1775,1739,1592,1,0,0,1,1,-0.016702415696052193,-0.02334814539163625,0.10460367631977441,8,10,16,0,7,0,35,4,1,0
58432,28154396,3,-3,1,-5,-3,15,-3,5,0,0,0,1,11,-1,1350,0,7,0,350,371,285,757,-2,8,-1,3,14,0,-203,-204,2587,1,0,0,38,1,0,0,32767,796,859,836,783,1639,1770,1744,1600,1,0,0,1,1,-0.016736483844059548,-0.023210363165550297,0.10462325158447605,-5,-1,16,0,7,0,35,2,-1,1
58436,28155390,2,-3,0,-5,-4,15,-9,-2,0,0,0,1,11,-1,1350,0,7,0,350,371,285,757,-1,8,0,-3,4,1,-164,-131,2565,1,0,0,38,1,0,0,32767,796,885,809,785,1639,1760,1754,1583,1,0,0,1,1,-0.016753778601477375,-0.023071594061259523,0.1046255773353062,-12,-9,15,0,7,0,35,1,-1,0
58440,28156379,1,-7,0,-5,-4,15,-12,-13,0,0,0,1,10,-1,1350,0,7,0,350,371,285,757,0,11,1,17,6,7,-50,-177,2510,1,0,0,38,1,0,0,32767,777,921,770,807,1630,1760,1744,1600,1,0,0,1,1,-0.016754100480644733,-0.022881457158305675,0.10461149572965933,-16,-24,15,0,7,0,35,0,-4,-1
58444,28157371,1,-5,-1,-5,-4,14,-10,-9,0,0,0,1,10,-1,1351,0,6,0,351,371,278,757,0,9,2,-14,10,-5,-45,-123,2412,1,0,0,38,1,0,0,32767,789,903,787,802,1630,1754,1739,1600,1,0,0,1,1,-0.01675482788438913,-0.022725075897620184,0.10457947554138869,-14,-18,13,0,6,0,35.1,0,-3,-2
58448,28158363,1,-8,-2,-5,-4,14,-7,-9,0,0,0,1,11,-1,1351,0,6,0,351,371,278,758,0,11,2,18,4,5,33,-122,2388,1,0,0,38,1,0,0,32767,779,905,784,817,1630,1760,1754,1592,1,0,0,1,1,-0.016755535991958108,-0.022534072142057923,0.10454803590049178,-11,-21,12,0,6,0,35.1,0,-5,-2
58452,28159357,2,-5,-2,-5,-4,14,-2,-5,0,0,0,1,11,-1,1351,0,6,0,351,371,278,758,-1,10,1,-10,12,-3,33,-122,2388,1,0,0,38,1,0,0,32767,782,881,807,816,1639,1760,1744,1592,1,0,0,1,1,-0.01677320717065634,-0.02236031984288637,0.10453359587789723,-5,-14,12,0,6,0,35.1,1,-4,-1
58456,28160345,-4,-8,-3,-5,-4,14,-13,-5,0,0,0,1,10,-1,1351,0,6,0,351,371,278,758,3,11,2,31,14,2,136,-185,2360,1,0,0,38,1,0,0,32767,810,917,769,789,1639,1760,1744,1600,1,0,0,1,1,-0.016722169606173332,-0.022170087308172454,0.10450227691827862,-22,-17,11,0,6,0,35.1,-3,-5,-2
